bug_name,key,total # of functions,# of functions with same highest Binary score,Binary score of highest rank,rank of buggy function (Binary),Binary score of buggy function,# of functions with same highest GP13 score,GP13 score of highest rank,rank of buggy function (GP13),GP13 score of buggy function,# of functions with same highest Jaccard score,Jaccard score of highest rank,rank of buggy function (Jaccard),Jaccard score of buggy function,# of functions with same highest Naish1 score,Naish1 score of highest rank,rank of buggy function (Naish1),Naish1 score of buggy function,# of functions with same highest Naish2 score,Naish2 score of highest rank,rank of buggy function (Naish2),Naish2 score of buggy function,# of functions with same highest Ochiai score,Ochiai score of highest rank,rank of buggy function (Ochiai),Ochiai score of buggy function,# of functions with same highest Russel+Rao score,Russel+Rao score of highest rank,rank of buggy function (Russel+Rao),Russel+Rao score of buggy function,# of functions with same highest Wong1 score,Wong1 score of highest rank,rank of buggy function (Wong1),Wong1 score of buggy function
matrix.MUT256.cpp,opencv_core/modules/core/src/matrix.cpp#Mat::operator=(class cv::Mat && m)#648,915,59,1,59,1,1,3.0,1,3.0,1,1.0,1,1.0,1,5120,1,5120,1,2.0,1,2.0,1,1.0,1,1.0,59,0.0003904724716907,59,0.0003904724716907,59,2,59,2
umatrix.MUT344.cpp,opencv_core/modules/core/src/umatrix.cpp#UMat::diag(int d)#887,915,77,1,77,1,1,390.0,1,390.0,1,1.0,1,1.0,1,4745,1,4745,1,389.0,1,389.0,1,1.0,1,1.0,77,0.075769380599922,77,0.075769380599922,77,389,77,389
dxt.MUT883.cpp,"opencv_core/modules/core/src/dxt.cpp#complementComplexOutput(int depth, uchar * ptr, size_t step, int count, int len, int dft_dims)#2676",915,81,1,81,1,19,4.0,19,4.0,19,1.0,19,1.0,19,5131,19,5131,19,3.0,19,3.0,19,1.0,19,1.0,81,0.0005843396961433,81,0.0005843396961433,81,3,81,3
matrix_expressions.MUT298.cpp,opencv_core/modules/core/src/matrix_expressions.cpp#MatExpr::type()#1265,914,99,1,99,1,3,334.0,3,334.0,3,1.0,3,1.0,3,4744,3,4744,3,333.0,3,333.0,3,1.0,3,1.0,99,0.0655899153043135,99,0.0655899153043135,99,333,99,333
matrix_iterator.MUT63.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#NAryMatIterator::operator++()#138,915,212,1,212,1,83,2.0,83,2.0,83,1.0,83,1.0,83,4973,83,4973,83,1.0,83,1.0,83,1.0,83,1.0,212,0.0002010454362685,212,0.0002010454362685,212,1,212,1
persistence_base64_encoding.MUT71.cpp,"opencv_core/modules/core/src/persistence_base64_encoding.cpp#base64_encode(const uint8_t * src, uint8_t * dst, size_t off, size_t cnt)#187",915,188,1,188,1,22,4.0,22,4.0,22,1.0,22,1.0,22,5127,22,5127,22,3.0,22,3.0,22,1.0,22,1.0,188,0.0005847953216374,188,0.0005847953216374,188,3,188,3
persistence_json.MUT140.cpp,opencv_core/modules/core/src/persistence_json.cpp#JSONParser::skipSpaces(char * ptr)#316,915,58,1,58,1,1,3.0,1,3.0,1,1.0,1,1.0,1,5132,1,5132,1,2.0,1,2.0,1,1.0,1,1.0,58,0.0003895597974289,58,0.0003895597974289,58,2,58,2
matrix.MUT168.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(int _rows, int _cols, int _type, void * _data, size_t _step)#440",915,32,1,32,1,1,15.0,1,15.0,1,1.0,1,1.0,1,3071,1,3071,1,14.0,1,14.0,1,1.0,1,1.0,32,0.0045380875202593,32,0.0045380875202593,32,14,32,14
dxt.MUT322.cpp,opencv_core/modules/core/src/dxt.cpp#OcvDftOptions::OcvDftOptions()#820,915,77,1,77,1,22,3.0,22,3.0,22,1.0,22,1.0,22,5130,22,5130,22,2.0,22,2.0,22,1.0,22,1.0,77,0.000389711613406,77,0.000389711613406,77,2,77,2
persistence.MUT934.cpp,opencv_core/modules/core/src/persistence.cpp#FileStorage::isOpened()#1920,915,40,1,40,1,2,4.0,2,4.0,2,1.0,2,1.0,2,5091,2,5091,2,3.0,2,3.0,2,1.0,2,1.0,40,0.0005889281507656,40,0.0005889281507656,40,3,40,3
rand.MUT152.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#424",915,51,1,51,1,1,3.0,1,3.0,1,1.0,1,1.0,1,3034,1,3034,1,2.0,1,2.0,1,1.0,1,1.0,51,0.0006587615283267,51,0.0006587615283267,51,2,51,2
dxt.MUT138.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#391",915,103,1,103,1,38,2.0,38,2.0,38,1.0,38,1.0,38,5131,38,5131,38,1.0,38,1.0,38,1.0,38,1.0,103,0.000194855806703,103,0.000194855806703,103,1,103,1
persistence.MUT724.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::reserveNodeSpace(class cv::FileNode & node, size_t sz)#1507",915,49,1,49,1,14,40.0,14,40.0,14,1.0,14,1.0,14,5094,14,5094,14,39.0,14,39.0,14,1.0,14,1.0,49,0.0075978959672706,49,0.0075978959672706,49,39,49,39
matrix.MUT282.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::create(int d, const int * _sizes, int _type)#701",915,33,1,33,1,1,3638.0,1,3638.0,1,1.0,1,1.0,1,1048,1,1048,1,3637.0,1,3637.0,1,1.0,1,1.0,33,0.7763073639274279,33,0.7763073639274279,33,3637,33,3637
matrix_expressions.MUT314.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_AddEx::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1309",915,149,1,149,1,48,2.0,48,2.0,48,1.0,48,1.0,48,4904,48,4904,48,1.0,48,1.0,48,1.0,48,1.0,149,0.000203873598369,149,0.000203873598369,149,1,149,1
dxt.MUT875.cpp,"opencv_core/modules/core/src/dxt.cpp#complementComplex(T * ptr, size_t step, int n, int len, int dft_dims)#2661",915,85,1,85,1,19,3.0,19,3.0,19,1.0,19,1.0,19,5131,19,5131,19,2.0,19,2.0,19,1.0,19,1.0,85,0.0003896356906292,85,0.0003896356906292,85,2,85,2
dxt.MUT568.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1303",915,61,1,61,1,5,5.0,5,5.0,5,1.0,5,1.0,5,5130,5,5130,5,4.0,5,4.0,5,1.0,5,1.0,61,0.0007791195948578,61,0.0007791195948578,61,4,61,4
umatrix.MUT362.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::adjustROI(int dtop, int dbottom, int dleft, int dright)#928",915,47,1,47,1,1,197.0,1,197.0,1,1.0,1,1.0,1,4938,1,4938,1,196.0,1,196.0,1,1.0,1,1.0,47,0.0381768601480327,47,0.0381768601480327,47,196,47,196
matrix.MUT547.cpp,"opencv_core/modules/core/src/matrix.cpp#getContinuousSize2D(class cv::Mat & m1, class cv::Mat & m2, int widthScale)#1314",915,55,1,55,1,1,2.0,1,2.0,1,1.0,1,1.0,1,5129,1,5129,1,1.0,1,1.0,1,1.0,1,1.0,55,0.0001949317738791,55,0.0001949317738791,55,1,55,1
downhill_simplex.MUT135.cpp,"opencv_core/modules/core/src/downhill_simplex.cpp#DownhillSolverImpl::replacePoint(class cv::Mat & p, class cv::Mat & coord_sum, class cv::Mat & y, int ihi, double alpha_, double ytry)#447",915,74,1,74,1,13,2.0,13,2.0,13,1.0,13,1.0,13,5133,13,5133,13,1.0,13,1.0,13,1.0,13,1.0,74,0.0001947798987144,74,0.0001947798987144,74,1,74,1
persistence_types.MUT75.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, class cv::SparseMat & m, const class cv::SparseMat & default_mat)#174",915,207,1,207,1,13,2.0,13,2.0,13,1.0,13,1.0,13,5133,13,5133,13,1.0,13,1.0,13,1.0,13,1.0,207,0.0001947798987144,207,0.0001947798987144,207,1,207,1
dxt.MUT34.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#218",915,99,1,99,1,36,2.0,36,2.0,36,1.0,36,1.0,36,5131,36,5131,36,1.0,36,1.0,36,1.0,36,1.0,99,0.000194855806703,99,0.000194855806703,99,1,99,1
matrix_expressions.MUT238.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#operator==(double s, const class cv::Mat & a)#1013",915,100,1,100,1,14,2.0,14,2.0,14,1.0,14,1.0,14,5133,14,5133,14,1.0,14,1.0,14,1.0,14,1.0,100,0.0001947798987144,100,0.0001947798987144,100,1,100,1
persistence_yml.MUT329.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::parseValue(char * ptr, class cv::FileNode & node, int min_indent, _Bool is_parent_flow)#676",915,97,1,97,1,2,9.0,2,9.0,2,1.0,2,1.0,2,5126,2,5126,2,8.0,2,8.0,2,1.0,2,1.0,97,0.0015582391897156,97,0.0015582391897156,97,8,97,8
persistence.MUT1174.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::FileNodeIterator(const class cv::FileNode & node, _Bool seekEnd)#2488",915,209,1,209,1,19,2.0,19,2.0,19,1.0,19,1.0,19,5129,19,5129,19,1.0,19,1.0,19,1.0,19,1.0,209,0.0001949317738791,209,0.0001949317738791,209,1,209,1
matrix.MUT11.cpp,"opencv_core/modules/core/src/matrix.cpp#MatAllocator::download(struct cv::UMatData * u, void * dstptr, int dims, const size_t * sz, const size_t * srcofs, const size_t * srcstep, const size_t * dststep)#41",915,62,1,62,1,2,110.0,2,110.0,2,1.0,2,1.0,2,5025,2,5025,2,109.0,2,109.0,2,1.0,2,1.0,62,0.0212310089598753,62,0.0212310089598753,62,109,62,109
persistence_xml.MUT314.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::parseTag(char * ptr, std::string & tag_name, std::string & type_name, int & tag_type)#682",915,92,1,92,1,8,8.0,8,8.0,8,1.0,8,1.0,8,5114,8,5114,8,7.0,8,7.0,8,1.0,8,1.0,92,0.0013669205233352,92,0.0013669205233352,92,7,92,7
lpsolver.MUT60.cpp,"opencv_core/modules/core/src/lpsolver.cpp#initialize_simplex(Mat_<double> & c, Mat_<double> & b, double & v, int & N, int & B, int & indexToRow)#206",915,79,1,79,1,2,2.0,2,2.0,2,1.0,2,1.0,2,5133,2,5133,2,1.0,2,1.0,2,1.0,2,1.0,79,0.0001947798987144,79,0.0001947798987144,79,1,79,1
persistence.MUT53.cpp,"opencv_core/modules/core/src/persistence.cpp#floatToString(char * buf, size_t bufSize, float value, _Bool halfprecision, _Bool explicitZero)#123",915,197,1,197,1,6,3.0,6,3.0,6,1.0,6,1.0,6,5129,6,5129,6,2.0,6,2.0,6,1.0,6,1.0,197,0.0003897875657766,197,0.0003897875657766,197,2,197,2
mean.dispatch.MUT13.cpp,"opencv_core/modules/core/src/mean.dispatch.cpp#mean(cv::InputArray _src, cv::InputArray _mask)#158",915,57,1,57,1,1,2.0,1,2.0,1,1.0,1,1.0,1,5133,1,5133,1,1.0,1,1.0,1,1.0,1,1.0,57,0.0001947798987144,57,0.0001947798987144,57,1,57,1
dxt.MUT1307.cpp,"opencv_core/modules/core/src/dxt.cpp#DCT(const struct cv::OcvDftOptions & c, const T * src, size_t src_step, T * dft_src, T * dft_dst, T * dst, size_t dst_step, const Complex<T> * dct_wave)#3799",915,80,1,80,1,12,2.0,12,2.0,12,1.0,12,1.0,12,5133,12,5133,12,1.0,12,1.0,12,1.0,12,1.0,80,0.0001947798987144,80,0.0001947798987144,80,1,80,1
persistence.MUT384.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::gets(size_t maxCount)#810,915,35,1,35,1,2,40.0,2,40.0,2,1.0,2,1.0,2,5091,2,5091,2,39.0,2,39.0,2,1.0,2,1.0,35,0.0076023391812865,35,0.0076023391812865,35,39,35,39
rand.MUT216.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#521",915,54,1,54,1,2,9.0,2,9.0,2,1.0,2,1.0,2,4841,2,4841,2,8.0,2,8.0,2,1.0,2,1.0,54,0.0016498247061249,54,0.0016498247061249,54,8,54,8
persistence_xml.MUT193.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::skipSpaces(char * ptr, int mode)#429",915,194,1,194,1,16,3.0,16,3.0,16,1.0,16,1.0,16,5114,16,5114,16,2.0,16,2.0,16,1.0,16,1.0,194,0.0003909304143862,194,0.0003909304143862,194,2,194,2
persistence_xml.MUT305.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::parseValue(char * ptr, class cv::FileNode & node)#654",915,80,1,80,1,1,12.0,1,12.0,1,1.0,1,1.0,1,5122,1,5122,1,11.0,1,11.0,1,1.0,1,1.0,80,0.0021429962984609,80,0.0021429962984609,80,11,80,11
matrix_iterator.MUT179.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#SparseMatConstIterator::operator++()#348,915,35,1,35,1,4,4.0,4,4.0,4,1.0,4,1.0,4,5131,4,5131,4,3.0,4,3.0,4,1.0,4,1.0,35,0.0005843396961433,35,0.0005843396961433,35,3,35,3
matrix.MUT2.cpp,opencv_core/modules/core/src/matrix.cpp#MatAllocator::unmap(struct cv::UMatData * u)#18,915,45,1,45,1,1,25.0,1,25.0,1,1.0,1,1.0,1,1049,1,1049,1,24.0,1,24.0,1,1.0,1,1.0,45,0.0223671947809878,45,0.0223671947809878,45,24,45,24
dxt.MUT1030.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::apply(const uchar * src, size_t src_step, uchar * dst, size_t dst_step)#3020",915,83,1,83,1,17,3.0,17,3.0,17,1.0,17,1.0,17,5131,17,5131,17,2.0,17,2.0,17,1.0,17,1.0,83,0.0003896356906292,83,0.0003896356906292,83,2,83,2
persistence.MUT1186.cpp,opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::operator=(const class cv::FileNodeIterator & it)#2511,915,240,1,240,1,26,2.0,26,2.0,26,1.0,26,1.0,26,5133,26,5133,26,1.0,26,1.0,26,1.0,26,1.0,240,0.0001947798987144,240,0.0001947798987144,240,1,240,1
dxt.MUT733.cpp,"opencv_core/modules/core/src/dxt.cpp#CopyTo2Columns(const uchar * _src0, const uchar * _src1, uchar * _dst, size_t dst_step, int len, size_t elem_size)#1612",915,95,1,95,1,11,3.0,11,3.0,11,1.0,11,1.0,11,5132,11,5132,11,2.0,11,2.0,11,1.0,11,1.0,95,0.0003895597974289,95,0.0003895597974289,95,2,95,2
matrix.MUT532.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::checkVector(int _elemChannels, int _depth, _Bool _requireContinuous)#1280",915,238,1,238,1,85,2.0,85,2.0,85,1.0,85,1.0,85,5133,85,5133,85,1.0,85,1.0,85,1.0,85,1.0,238,0.0001947798987144,238,0.0001947798987144,238,1,238,1
dxt.MUT749.cpp,"opencv_core/modules/core/src/dxt.cpp#ExpandCCS(uchar * _ptr, int n, int elem_size)#1642",915,111,1,111,1,18,2.0,18,2.0,18,1.0,18,1.0,18,5133,18,5133,18,1.0,18,1.0,18,1.0,18,1.0,111,0.0001947798987144,111,0.0001947798987144,111,1,111,1
dxt.MUT1047.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::rowDft(const uchar * src_data, size_t src_step, uchar * dst_data, size_t dst_step, _Bool isComplex, _Bool isLastStage)#3058",915,78,1,78,1,19,3.0,19,3.0,19,1.0,19,1.0,19,5131,19,5131,19,2.0,19,2.0,19,1.0,19,1.0,78,0.0003896356906292,78,0.0003896356906292,78,2,78,2
dxt.MUT609.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1394",915,107,1,107,1,16,2.0,16,2.0,16,1.0,16,1.0,16,5133,16,5133,16,1.0,16,1.0,16,1.0,16,1.0,107,0.0001947798987144,107,0.0001947798987144,107,1,107,1
persistence.MUT1136.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNode::setValue(int type, const void * value, int len)#2421",915,68,1,68,1,3,30.0,3,30.0,3,1.0,3,1.0,3,5096,3,5096,3,29.0,3,29.0,3,1.0,3,1.0,68,0.0056585365853658,68,0.0056585365853658,68,29,68,29
dxt.MUT110.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#342",915,67,1,67,1,10,4.0,10,4.0,10,1.0,10,1.0,10,5130,10,5130,10,3.0,10,3.0,10,1.0,10,1.0,67,0.0005844535359438,67,0.0005844535359438,67,3,67,3
persistence.MUT771.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::finalizeCollection(class cv::FileNode & collection)#1589,915,71,1,71,1,19,19.0,19,19.0,19,1.0,19,1.0,19,5095,19,5095,19,18.0,19,18.0,19,1.0,19,1.0,71,0.0035204380989634,71,0.0035204380989634,71,18,71,18
dxt.MUT1466.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDctImpl::apply(const uchar * src, size_t src_step, uchar * dst, size_t dst_step)#4334",915,69,1,69,1,10,2.0,10,2.0,10,1.0,10,1.0,10,5133,10,5133,10,1.0,10,1.0,10,1.0,10,1.0,69,0.0001947798987144,69,0.0001947798987144,69,1,69,1
dxt.MUT488.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1150",915,67,1,67,1,10,4.0,10,4.0,10,1.0,10,1.0,10,5130,10,5130,10,3.0,10,3.0,10,1.0,10,1.0,67,0.0005844535359438,67,0.0005844535359438,67,3,67,3
persistence.MUT1302.cpp,"opencv_core/modules/core/src/persistence.cpp#read(const class cv::FileNode & node, float & val, float default_val)#2719",915,77,1,77,1,2,11.0,2,11.0,2,1.0,2,1.0,2,5124,2,5124,2,10.0,2,10.0,2,1.0,2,1.0,77,0.0019477989871445,77,0.0019477989871445,77,10,77,10
persistence_yml.MUT166.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::skipSpaces(char * ptr, int min_indent, int max_comment_indent)#376",915,49,1,49,1,7,19.0,7,19.0,7,1.0,7,1.0,7,5114,7,5114,7,18.0,7,18.0,7,1.0,7,1.0,49,0.0035074045206547,49,0.0035074045206547,49,18,49,18
umatrix.MUT138.cpp,opencv_core/modules/core/src/umatrix.cpp#UMat::operator=(class cv::UMat && m)#428,915,48,1,48,1,1,1405.0,1,1405.0,1,1.0,1,1.0,1,3432,1,3432,1,1404.0,1,1404.0,1,1.0,1,1.0,48,0.2903225806451613,48,0.2903225806451613,48,1404,48,1404
matrix_expressions.MUT358.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_Bin::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1427",915,155,1,155,1,51,2.0,51,2.0,51,1.0,51,1.0,51,5132,51,5132,51,1.0,51,1.0,51,1.0,51,1.0,155,0.0001948178453146,155,0.0001948178453146,155,1,155,1
matrix_sparse.MUT228.cpp,"opencv_core/modules/core/src/matrix_sparse.cpp#SparseMat::erase(const int * idx, size_t * hashval)#595",915,113,1,113,1,18,2.0,18,2.0,18,1.0,18,1.0,18,5133,18,5133,18,1.0,18,1.0,18,1.0,18,1.0,113,0.0001947798987144,113,0.0001947798987144,113,1,113,1
persistence.MUT922.cpp,"opencv_core/modules/core/src/persistence.cpp#FileStorage::startWriteStruct(const cv::String & name, int struct_flags, const cv::String & typeName)#1885",915,81,1,81,1,2,16.0,2,16.0,2,1.0,2,1.0,2,5110,2,5110,2,15.0,2,15.0,2,1.0,2,1.0,81,0.0029268292682926,81,0.0029268292682926,81,15,81,15
persistence_types.MUT4.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::Mat & m)#19",915,135,1,135,1,4,15.0,4,15.0,4,1.0,4,1.0,4,5119,4,5119,4,14.0,4,14.0,4,1.0,4,1.0,135,0.0027274498344048,135,0.0027274498344048,135,14,135,14
matrix_expressions.MUT387.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_Bin::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1456",915,205,1,205,1,81,2.0,81,2.0,81,1.0,81,1.0,81,5133,81,5133,81,1.0,81,1.0,81,1.0,81,1.0,205,0.0001947798987144,205,0.0001947798987144,205,1,205,1
matrix.MUT5.cpp,"opencv_core/modules/core/src/matrix.cpp#MatAllocator::download(struct cv::UMatData * u, void * dstptr, int dims, const size_t * sz, const size_t * srcofs, const size_t * srcstep, const size_t * dststep)#31",915,66,1,66,1,2,77.0,2,77.0,2,1.0,2,1.0,2,5025,2,5025,2,76.0,2,76.0,2,1.0,2,1.0,66,0.0148990394040384,66,0.0148990394040384,66,76,66,76
dxt.MUT588.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1351",915,103,1,103,1,15,2.0,15,2.0,15,1.0,15,1.0,15,5133,15,5133,15,1.0,15,1.0,15,1.0,15,1.0,103,0.0001947798987144,103,0.0001947798987144,103,1,103,1
dxt.MUT312.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR4::operator()(Complex<float> * dst, int N, int n0, int & _dw0, const Complex<float> * wave)#721",915,96,1,96,1,33,3.0,33,3.0,33,1.0,33,1.0,33,5131,33,5131,33,2.0,33,2.0,33,1.0,33,1.0,96,0.0003896356906292,96,0.0003896356906292,96,2,96,2
dxt.MUT167.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_R3::operator()(Complex<T> * dst, const int c_n, const int n, const int dw0, const Complex<T> * wave)#441",915,68,1,68,1,11,3.0,11,3.0,11,1.0,11,1.0,11,5130,11,5130,11,2.0,11,2.0,11,1.0,11,1.0,68,0.000389711613406,68,0.000389711613406,68,2,68,2
persistence_base64_encoding.MUT130.cpp,opencv_core/modules/core/src/persistence_base64_encoding.cpp#RawDataToBinaryConvertor::make_to_binary_funcs(const std::string & dt)#326,915,73,1,73,1,18,8.0,18,8.0,18,1.0,18,1.0,18,5127,18,5127,18,7.0,18,7.0,18,1.0,18,1.0,73,0.0013634592910011,73,0.0013634592910011,73,7,73,7
persistence.MUT966.cpp,opencv_core/modules/core/src/persistence.cpp#FileStorage::operator[](const std::string & key)#1997,915,153,1,153,1,22,3.0,22,3.0,22,1.0,22,1.0,22,5096,22,5096,22,2.0,22,2.0,22,1.0,22,1.0,153,0.0003923107100823,153,0.0003923107100823,153,2,153,2
dxt.MUT592.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1366",915,68,1,68,1,2,3.0,2,3.0,2,1.0,2,1.0,2,5132,2,5132,2,2.0,2,2.0,2,1.0,2,1.0,68,0.0003895597974289,68,0.0003895597974289,68,2,68,2
umatrix.MUT236.cpp,"opencv_core/modules/core/src/umatrix.cpp#Mat::getUMat(enum cv::AccessFlag accessFlags, enum cv::UMatUsageFlags usageFlags)#635",915,50,1,50,1,4,145.0,4,145.0,4,1.0,4,1.0,4,4985,4,4985,4,144.0,4,144.0,4,1.0,4,1.0,50,0.0280756482745174,50,0.0280756482745174,50,144,50,144
dxt.MUT242.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR3::operator()(Complex<float> * dst, const int c_n, const int n, const int dw0, const Complex<float> * wave)#614",915,97,1,97,1,32,3.0,32,3.0,32,1.0,32,1.0,32,5131,32,5131,32,2.0,32,2.0,32,1.0,32,1.0,97,0.0003896356906292,97,0.0003896356906292,97,2,97,2
persistence_yml.MUT78.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::writeScalar(const char * key, const char * data)#193",915,61,1,61,1,4,12.0,4,12.0,4,1.0,4,1.0,4,5113,4,5113,4,11.0,4,11.0,4,1.0,4,1.0,61,0.0021467603434816,61,0.0021467603434816,61,11,61,11
matrix_decomp.MUT32.cpp,"opencv_core/modules/core/src/matrix_decomp.cpp#LUImpl(_Tp * A, size_t astep, int m, _Tp * b, size_t bstep, int n, _Tp eps)#62",915,50,1,50,1,1,4.0,1,4.0,1,1.0,1,1.0,1,5124,1,5124,1,3.0,1,3.0,1,1.0,1,1.0,50,0.0005851375073142,50,0.0005851375073142,50,3,50,3
umatrix.MUT248.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::create(int d, const int * _sizes, int _type, enum cv::UMatUsageFlags _usageFlags)#671",915,81,1,81,1,1,494.0,1,494.0,1,1.0,1,1.0,1,4597,1,4597,1,493.0,1,493.0,1,1.0,1,1.0,81,0.0968565815324165,81,0.0968565815324165,81,493,81,493
persistence.MUT573.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::writeRawData(const std::string & dt, const void * _data, size_t len)#1144",915,157,1,157,1,4,4.0,4,4.0,4,1.0,4,1.0,4,5131,4,5131,4,3.0,4,3.0,4,1.0,4,1.0,157,0.0005843396961433,157,0.0005843396961433,157,3,157,3
rand.MUT83.cpp,"opencv_core/modules/core/src/rand.cpp#randn_0_1_32f(float * arr, int len, uint64 * state)#264",915,87,1,87,1,5,2.0,5,2.0,5,1.0,5,1.0,5,5130,5,5130,5,1.0,5,1.0,5,1.0,5,1.0,87,0.0001948937828883,87,0.0001948937828883,87,1,87,1
matrix_sparse.MUT246.cpp,opencv_core/modules/core/src/matrix_sparse.cpp#SparseMat::resizeHashTab(size_t newsize)#623,915,33,1,33,1,2,4.0,2,4.0,2,1.0,2,1.0,2,5131,2,5131,2,3.0,2,3.0,2,1.0,2,1.0,33,0.0005843396961433,33,0.0005843396961433,33,3,33,3
matrix.MUT139.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(cv::Size _sz, int _type)#360",915,35,1,35,1,1,1567.0,1,1567.0,1,1.0,1,1.0,1,2561,1,2561,1,1566.0,1,1566.0,1,1.0,1,1.0,35,0.3794523867215895,35,0.3794523867215895,35,1566,35,1566
persistence_yml.MUT156.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::skipSpaces(char * ptr, int min_indent, int max_comment_indent)#358",915,62,1,62,1,9,15.0,9,15.0,9,1.0,9,1.0,9,5114,9,5114,9,14.0,9,14.0,9,1.0,9,1.0,62,0.0027301092043681,62,0.0027301092043681,62,14,62,14
dxt.MUT540.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1252",915,111,1,111,1,46,2.0,46,2.0,46,1.0,46,1.0,46,5131,46,5131,46,1.0,46,1.0,46,1.0,46,1.0,111,0.000194855806703,111,0.000194855806703,111,1,111,1
persistence_types.MUT62.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, class cv::Mat & m, const class cv::Mat & default_mat)#133",915,108,1,108,1,2,12.0,2,12.0,2,1.0,2,1.0,2,5115,2,5115,2,11.0,2,11.0,2,1.0,2,1.0,108,0.0021459227467811,108,0.0021459227467811,108,11,108,11
rand.MUT218.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#527",915,60,1,60,1,2,15.0,2,15.0,2,1.0,2,1.0,2,4755,2,4755,2,14.0,2,14.0,2,1.0,2,1.0,60,0.002935625917383,60,0.002935625917383,60,14,60,14
