bug_name,buggy_line_key,# of failing Tcs,# of lines executed by failing TCs,# of mutants,# of uncompilable mutants,# of mutans on buggy line,# of uncompilable mutants on buggy line,# of compilable mutants on buggy line,total p2f (all mutants),total f2p (all mutants),# of functions,# of function with same highest met score,met score of highest rank,rank of buggy function (function level) (met),met score of buggy function,# of function with same highest muse score,muse score of highest rank,rank of buggy function (function level) (muse),muse score of buggy function
lpsolver.MUT60.cpp,"opencv_core/modules/core/src/lpsolver.cpp#initialize_simplex(Mat_<double> & c, Mat_<double> & b, double & v, int & N, int & B, int & indexToRow)#206",1,587,1177,164,20,5,15,721858,16,915,1,1.0,1,1.0,1,0.0273935958760508,2,0.0220588235294117
persistence.MUT53.cpp,"opencv_core/modules/core/src/persistence.cpp#floatToString(char * buf, size_t bufSize, float value, _Bool halfprecision, _Bool explicitZero)#123",2,2669,1236,140,20,0,20,183187,2,915,1,1.0,1,1.0,1,0.0317460317460317,1,0.0317460317460317
mean.dispatch.MUT13.cpp,"opencv_core/modules/core/src/mean.dispatch.cpp#mean(cv::InputArray _src, cv::InputArray _mask)#158",1,367,1171,113,20,0,20,1333652,194,915,23,1.0,23,1.0,1,0.0021978021978021,1,0.0021978021978021
dxt.MUT1307.cpp,"opencv_core/modules/core/src/dxt.cpp#DCT(const struct cv::OcvDftOptions & c, const T * src, size_t src_step, T * dft_src, T * dft_dst, T * dst, size_t dst_step, const Complex<T> * dct_wave)#3799",1,821,1224,136,20,1,19,624186,23,915,1,1.0,1,1.0,1,0.0262327584928824,2,0.0020833333333333
persistence.MUT384.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::gets(size_t maxCount)#810,39,1932,1195,150,12,1,11,394645,113,915,1,1.0,1,1.0,1,0.0826023391812865,1,0.0826023391812865
rand.MUT216.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#521",8,1265,1230,140,20,4,16,292736,114,915,1,1.0,1,1.0,1,0.037851662404092,1,0.037851662404092
persistence_xml.MUT193.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::skipSpaces(char * ptr, int mode)#429",2,2410,1310,179,4,0,4,140196,2,915,1,1.0,1,1.0,1,0.1333333333333333,1,0.1333333333333333
persistence_xml.MUT305.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLParser::parseValue(char * ptr, class cv::FileNode & node)#654",11,3193,1301,119,20,2,18,165341,84,915,1,1.0,1,1.0,1,0.048297213622291,1,0.048297213622291
matrix_iterator.MUT179.cpp,opencv_core/modules/core/src/matrix_iterator.cpp#SparseMatConstIterator::operator++()#348,3,1323,1091,149,20,3,17,258401,9,915,1,1.0,1,1.0,1,0.05,1,0.05
matrix.MUT2.cpp,opencv_core/modules/core/src/matrix.cpp#MatAllocator::unmap(struct cv::UMatData * u)#18,24,3448,1189,117,14,5,9,7033,128,915,1,1.0,1,1.0,1,0.0930232558139534,1,0.0930232558139534
dxt.MUT1030.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::apply(const uchar * src, size_t src_step, uchar * dst, size_t dst_step)#3020",2,1036,1194,145,20,1,19,486784,67,915,1,1.0,1,1.0,1,0.019360526214845,2,0.0080882352941176
persistence.MUT1186.cpp,opencv_core/modules/core/src/persistence.cpp#FileNodeIterator::operator=(const class cv::FileNodeIterator & it)#2511,1,2350,1397,135,20,0,20,204856,1,915,1,1.0,1,1.0,1,0.0238095238095238,1,0.0238095238095238
dxt.MUT733.cpp,"opencv_core/modules/core/src/dxt.cpp#CopyTo2Columns(const uchar * _src0, const uchar * _src1, uchar * _dst, size_t dst_step, int len, size_t elem_size)#1612",2,1453,1343,159,20,0,20,387637,49,915,1,0.4082482904638631,915,0.0,1,0.0241787047758598,915,0.0
matrix.MUT532.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::checkVector(int _elemChannels, int _depth, _Bool _requireContinuous)#1280",1,1553,966,217,20,0,20,194850,2,915,1,1.0,1,1.0,1,0.0317460317460317,1,0.0317460317460317
dxt.MUT749.cpp,"opencv_core/modules/core/src/dxt.cpp#ExpandCCS(uchar * _ptr, int n, int elem_size)#1642",1,1386,1399,184,20,1,19,353502,6,915,1,0.0223383525804385,915,0.0,1,0.0195071711906687,915,0.0
dxt.MUT1047.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::rowDft(const uchar * src_data, size_t src_step, uchar * dst_data, size_t dst_step, _Bool isComplex, _Bool isLastStage)#3058",2,1161,1454,157,20,2,18,430571,39,915,1,1.0,3,0.7071067811865475,1,0.0134924704924704,4,0.0039473684210526
dxt.MUT609.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1394",1,1325,1576,186,18,0,18,466211,25,915,1,1.0,1,1.0,1,0.0154150500602329,2,0.0020242914979757
persistence.MUT1136.cpp,"opencv_core/modules/core/src/persistence.cpp#FileNode::setValue(int type, const void * value, int len)#2421",29,2958,1284,127,20,0,20,230096,67,915,1,0.6158817620514397,1,0.6158817620514397,1,0.0322128851540616,1,0.0322128851540616
dxt.MUT110.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#342",3,1649,1373,187,20,4,16,539637,70,915,1,0.2041241452319315,915,0.0,1,0.0306561349793092,915,0.0
persistence.MUT771.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::finalizeCollection(class cv::FileNode & collection)#1589,18,3015,1233,134,20,0,20,258561,143,915,1,1.0,1,1.0,1,0.0426587301587301,1,0.0426587301587301
dxt.MUT1466.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDctImpl::apply(const uchar * src, size_t src_step, uchar * dst, size_t dst_step)#4334",1,554,1196,156,20,5,15,792504,14,915,1,1.0,1,1.0,1,0.0155461840258781,2,0.0083333333333333
dxt.MUT488.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1150",3,1694,1408,149,12,0,12,291532,28,915,1,0.7745966692414834,915,0.0,1,0.0417422929833791,915,0.0
persistence.MUT1302.cpp,"opencv_core/modules/core/src/persistence.cpp#read(const class cv::FileNode & node, float & val, float default_val)#2719",10,2153,1317,163,18,9,9,130351,20,915,1,1.0,1,1.0,1,0.0952380952380952,1,0.0952380952380952
persistence_yml.MUT166.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::skipSpaces(char * ptr, int min_indent, int max_comment_indent)#376",18,2701,1453,197,20,3,17,205856,139,915,1,1.0,1,1.0,1,0.0411164321897003,2,0.0071428571428571
umatrix.MUT138.cpp,opencv_core/modules/core/src/umatrix.cpp#UMat::operator=(class cv::UMat && m)#428,1404,1029,1236,108,14,0,14,416586,5637,915,1,1.0,1,1.0,1,0.0664065271372827,1,0.0664065271372827
matrix_expressions.MUT358.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_Bin::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1427",1,1010,910,189,20,11,9,379741,0,915,915,0.0,915,0.0,915,0.0,915,0.0
matrix_sparse.MUT228.cpp,"opencv_core/modules/core/src/matrix_sparse.cpp#SparseMat::erase(const int * idx, size_t * hashval)#595",1,931,1256,142,18,0,18,461032,1,915,1,1.0,1,1.0,1,0.0263157894736842,1,0.0263157894736842
persistence.MUT922.cpp,"opencv_core/modules/core/src/persistence.cpp#FileStorage::startWriteStruct(const cv::String & name, int struct_flags, const cv::String & typeName)#1885",15,1435,1389,133,20,0,20,260857,46,915,1,1.0,1,1.0,1,0.0455927051671732,1,0.0455927051671732
persistence_types.MUT4.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::Mat & m)#19",14,2904,1400,127,20,7,13,223179,11,915,1,0.0545544725589981,915,0.0,1,0.0273833244039922,915,0.0
matrix_expressions.MUT387.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_Bin::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1456",1,1307,1118,137,20,0,20,430728,10,915,1,1.0,1,1.0,1,0.0432900432900432,1,0.0432900432900432
matrix.MUT5.cpp,"opencv_core/modules/core/src/matrix.cpp#MatAllocator::download(struct cv::UMatData * u, void * dstptr, int dims, const size_t * sz, const size_t * srcofs, const size_t * srcstep, const size_t * dststep)#31",76,1035,1156,119,20,0,20,718047,485,915,1,0.3244428422615251,915,0.0,1,0.0280746968001941,915,0.0
dxt.MUT588.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1351",1,1268,1361,144,9,0,9,405021,19,915,1,1.0,1,1.0,1,0.0146094239207699,2,0.005
dxt.MUT312.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR4::operator()(Complex<float> * dst, int N, int n0, int & _dw0, const Complex<float> * wave)#721",2,1556,1375,115,20,2,18,311143,18,915,1,0.0580747904139041,915,0.0,1,0.0157847908013826,915,0.0
dxt.MUT167.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_R3::operator()(Complex<T> * dst, const int c_n, const int n, const int dw0, const Complex<T> * wave)#441",2,1484,1374,163,1,0,1,219411,30,915,1,1.0,1,1.0,1,0.032258064516129,1,0.032258064516129
persistence_base64_encoding.MUT130.cpp,opencv_core/modules/core/src/persistence_base64_encoding.cpp#RawDataToBinaryConvertor::make_to_binary_funcs(const std::string & dt)#326,7,1738,1252,124,20,0,20,297177,7,915,1,1.0,1,1.0,1,0.0416666666666666,1,0.0416666666666666
persistence.MUT966.cpp,opencv_core/modules/core/src/persistence.cpp#FileStorage::operator[](const std::string & key)#1997,2,1676,1218,112,20,4,16,205322,12,915,1,1.0,1,1.0,1,0.0542986425339366,1,0.0542986425339366
dxt.MUT592.cpp,"opencv_core/modules/core/src/dxt.cpp#CCSIDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1366",2,1376,1534,187,20,3,17,305341,27,915,1,1.0,1,1.0,1,0.0158730158730158,1,0.0158730158730158
umatrix.MUT236.cpp,"opencv_core/modules/core/src/umatrix.cpp#Mat::getUMat(enum cv::AccessFlag accessFlags, enum cv::UMatUsageFlags usageFlags)#635",144,903,1243,122,5,1,4,946578,894,915,1,0.305441419328485,915,0.0,1,0.0182558267306949,915,0.0
dxt.MUT242.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR3::operator()(Complex<float> * dst, const int c_n, const int n, const int dw0, const Complex<float> * wave)#614",2,1526,1481,188,20,1,19,265949,17,915,1,1.0,1,1.0,1,0.0278596415113517,3,0.0055555555555555
persistence_yml.MUT78.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::writeScalar(const char * key, const char * data)#193",11,2430,1364,157,20,0,20,325437,71,915,1,1.0,1,1.0,1,0.0443121693121693,1,0.0443121693121693
matrix_decomp.MUT32.cpp,"opencv_core/modules/core/src/matrix_decomp.cpp#LUImpl(_Tp * A, size_t astep, int m, _Tp * b, size_t bstep, int n, _Tp eps)#62",3,1273,937,190,20,0,20,426279,0,915,915,0.0,915,0.0,914,0.0,914,0.0
umatrix.MUT248.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::create(int d, const int * _sizes, int _type, enum cv::UMatUsageFlags _usageFlags)#671",493,948,1109,81,20,1,19,755321,13854,915,1,1.0,1,1.0,1,0.0091014756722657,2,0.0086936124142908
persistence.MUT573.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::writeRawData(const std::string & dt, const void * _data, size_t len)#1144",3,1942,1275,106,20,6,14,135148,0,915,915,0.0,915,0.0,914,0.0,914,0.0
rand.MUT83.cpp,"opencv_core/modules/core/src/rand.cpp#randn_0_1_32f(float * arr, int len, uint64 * state)#264",1,618,1086,132,20,1,19,645940,35,915,2,1.0,2,1.0,1,0.0132275132275132,1,0.0132275132275132
matrix_sparse.MUT246.cpp,opencv_core/modules/core/src/matrix_sparse.cpp#SparseMat::resizeHashTab(size_t newsize)#623,3,891,1247,86,19,11,8,775225,13,915,1,1.0,1,1.0,1,0.0952380952380952,1,0.0952380952380952
matrix.MUT139.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(cv::Size _sz, int _type)#360",1566,3055,1186,101,20,0,20,106482,79,915,1,0.2231780211373287,1,0.2231780211373287,1,0.0464285714285714,1,0.0464285714285714
persistence_yml.MUT156.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLParser::skipSpaces(char * ptr, int min_indent, int max_comment_indent)#358",14,2809,1195,152,20,5,15,156479,36,915,1,1.0,1,1.0,1,0.0472972972972973,1,0.0472972972972973
dxt.MUT540.cpp,"opencv_core/modules/core/src/dxt.cpp#RealDFT(const struct cv::OcvDftOptions & c, const T * src, T * dst)#1252",1,1379,1371,162,20,4,16,324510,14,915,1,1.0,1,1.0,1,0.0313725490196078,1,0.0313725490196078
persistence_types.MUT62.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, class cv::Mat & m, const class cv::Mat & default_mat)#133",11,2913,1248,116,20,0,20,261462,3,915,1,0.3015113445777636,1,0.3015113445777636,1,0.0357142857142857,1,0.0357142857142857
rand.MUT218.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#527",14,3610,1389,159,20,0,20,102350,42,915,1,1.0,1,1.0,1,0.0310077519379844,1,0.0310077519379844
dxt.MUT136.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#389",2,1449,1448,151,20,3,17,214095,4,915,1,0.7071067811865475,915,0.0,1,0.0436561700296139,914,0.0
matrix.MUT316.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(const class cv::Mat & m, const class cv::Range & _rowRange, const class cv::Range & _colRange)#779",43,898,1232,148,17,0,17,756606,453,915,1,1.0,1,1.0,1,0.0375673029858051,1,0.0375673029858051
dxt.MUT1107.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftImpl::colDft(const uchar * src_data, size_t src_step, uchar * dst_data, size_t dst_step, int stage_src_channels, int stage_dst_channels, _Bool isLastStage)#3157",1,1386,1355,160,20,5,15,360124,15,915,1,0.0495073771488337,915,0.0,1,0.0277953670187269,915,0.0
persistence_xml.MUT13.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::writeTag(const char * key, int tag_type, const int & attrlist)#66",17,3034,1308,126,20,2,18,266905,27,915,1,1.0,1,1.0,1,0.0432330827067669,1,0.0432330827067669
persistence_yml.MUT107.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::writeScalar(const char * key, const char * data)#255",21,2686,1282,113,20,0,20,224468,82,915,1,0.6825236327899351,2,0.3086066999241838,1,0.0469391700155338,2,0.0022948938611589
split.dispatch.MUT47.cpp,"opencv_core/modules/core/src/split.dispatch.cpp#split(cv::InputArray _m, cv::OutputArrayOfArrays _mv)#223",3,1484,812,175,12,0,12,345506,15,915,1,1.0,1,1.0,1,0.0721153846153846,1,0.0721153846153846
matrix.MUT47.cpp,"opencv_core/modules/core/src/matrix.cpp#MatAllocator::copy(struct cv::UMatData * usrc, struct cv::UMatData * udst, int dims, const size_t * sz, const size_t * srcofs, const size_t * srcstep, const size_t * dstofs, const size_t * dststep, _Bool )#116",1,823,1159,143,20,8,12,681550,22,915,2,1.0,2,1.0,1,0.017391304347826,2,0.0167224080267558
umatrix.MUT293.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::UMat(const class cv::UMat & m, const class cv::Range & _rowRange, const class cv::Range & _colRange)#769",5,841,1196,120,20,1,19,782747,231,915,1,1.0,1,1.0,1,0.0110432073002026,5,0.0036637931034482
persistence_json.MUT353.cpp,"opencv_core/modules/core/src/persistence_json.cpp#JSONParser::parseMap(char * ptr, class cv::FileNode & node)#732",13,3266,1221,96,20,0,20,191607,40,915,1,1.0,1,1.0,1,0.0348432055749128,1,0.0348432055749128
persistence_yml.MUT86.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::writeScalar(const char * key, const char * data)#213",2,761,1156,93,20,0,20,543660,31,915,1,1.0,1,1.0,1,0.0327256575153932,2,0.0074404761904761
matrix.MUT136.cpp,"opencv_core/modules/core/src/matrix.cpp#Mat::Mat(int _rows, int _cols, int _type, const cv::Scalar & _s)#352",21,664,1192,155,20,1,19,625800,15,915,1,0.5345224838248488,1,0.5345224838248488,1,0.028125,1,0.028125
persistence_yml.MUT21.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::startWriteStruct(const struct cv::FStructData & parent, const char * key, int struct_flags, const char * type_name)#66",11,2802,1274,210,20,12,8,72617,64,915,1,0.5853694070049635,2,0.4264014327112208,1,0.030669197666171,2,0.0153846153846153
dxt.MUT218.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR2::operator()(Complex<float> * dst, const int c_n, const int n, const int dw0, const Complex<float> * wave)#577",3,1449,1523,177,20,2,18,354365,11,915,2,0.5773502691896258,2,0.5773502691896258,1,0.0207447613349985,2,0.0087719298245614
persistence.MUT482.cpp,opencv_core/modules/core/src/persistence.cpp#Impl::endWriteStruct()#971,16,2957,1329,121,14,0,14,164831,70,915,1,1.0,1,1.0,1,0.0516431924882629,1,0.0516431924882629
dxt.MUT238.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_VecR3::operator()(Complex<float> * dst, const int c_n, const int n, const int dw0, const Complex<float> * wave)#610",2,1526,1530,161,20,3,17,456728,55,915,2,0.7071067811865475,915,0.0,1,0.0146783846769196,915,0.0
has_non_zero.dispatch.MUT17.cpp,opencv_core/modules/core/src/has_non_zero.dispatch.cpp#hasNonZero(cv::InputArray _src)#104,75,546,1076,110,20,0,20,830025,1450,915,1,1.0,1,1.0,1,0.0237274785861967,1,0.0237274785861967
persistence.MUT1085.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::operator double()#2312,17,2967,1243,85,20,0,20,256489,74,915,1,1.0,1,1.0,1,0.0431746031746031,1,0.0431746031746031
dxt.MUT449.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT(const struct cv::OcvDftOptions & c, const Complex<T> * src, Complex<T> * dst)#1087",4,1697,1428,132,20,2,18,240295,32,915,1,1.0,1,1.0,2,0.0223285486443381,2,0.0223285486443381
umatrix.MUT220.cpp,"opencv_core/modules/core/src/umatrix.cpp#Mat::getUMat(enum cv::AccessFlag accessFlags, enum cv::UMatUsageFlags usageFlags)#597",144,878,1092,123,5,1,4,923848,247,915,1,0.0833333333333333,1,0.0833333333333333,1,0.0384539972771581,4,0.0016129032258064
matrix.MUT72.cpp,opencv_core/modules/core/src/matrix.cpp#MatSize::operator==(const struct cv::MatSize & sz)#213,175,2878,1356,103,20,0,20,228289,1012,915,1,1.0,1,1.0,1,0.0474780237860198,1,0.0474780237860198
persistence.MUT1022.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::FileNode(const class cv::FileNode & node)#2155,37,2853,1222,135,15,0,15,63303,3,915,1,0.1643989873053573,915,0.0,1,0.0454487847872297,914,0.0
rand.MUT282.cpp,"opencv_core/modules/core/src/rand.cpp#RNG::fill(cv::InputOutputArray _mat, int disttype, cv::InputArray _param1arg, cv::InputArray _param2arg, _Bool saturateRange)#641",21,4204,1281,128,20,0,20,219441,40,915,1,0.2182178902359924,1,0.2182178902359924,1,0.0138089624736899,3,0.0011614401858304
persistence.MUT697.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::reserveNodeSpace(class cv::FileNode & node, size_t sz)#1466",39,1978,1268,172,14,1,13,185294,49,915,1,1.0,1,1.0,1,0.0671428571428571,1,0.0671428571428571
persistence.MUT499.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::startWriteStruct(const char * key, int struct_flags, const char * type_name)#1010",7,1767,1053,126,20,5,15,309953,14,915,1,1.0,1,1.0,1,0.0583333333333333,1,0.0583333333333333
dxt.MUT158.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_R2::operator()(Complex<T> * dst, const int c_n, const int n, const int dw0, const Complex<T> * wave)#422",2,1537,1432,145,8,0,8,226953,6,915,1,1.0,1,1.0,1,0.0317460317460317,1,0.0317460317460317
persistence_yml.MUT24.cpp,"opencv_core/modules/core/src/persistence_yml.cpp#YAMLEmitter::startWriteStruct(const struct cv::FStructData & parent, const char * key, int struct_flags, const char * type_name)#72",11,2807,1188,128,20,0,20,295377,136,915,1,1.0,1,1.0,1,0.0458811261730969,1,0.0458811261730969
split.dispatch.MUT43.cpp,"opencv_core/modules/core/src/split.dispatch.cpp#split(const class cv::Mat & src, class cv::Mat * mv)#165",1,537,1184,108,20,0,20,974473,11,915,1,1.0,1,1.0,1,0.0468748075885041,1,0.0468748075885041
dxt.MUT1139.cpp,opencv_core/modules/core/src/dxt.cpp#OcvDftBasicImpl::OcvDftBasicImpl()#3228,2,618,1246,119,4,0,4,822888,2,915,1,1.0,1,1.0,1,0.1333333333333333,1,0.1333333333333333
persistence.MUT492.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::startWriteStruct_helper(const char * key, int struct_flags, const char * type_name)#996",8,2800,1307,104,20,0,20,302766,46,915,1,1.0,1,1.0,1,0.0466058763931104,1,0.0466058763931104
matrix_sparse.MUT340.cpp,"opencv_core/modules/core/src/matrix_sparse.cpp#minMaxLoc(const class cv::SparseMat & src, double * _minval, double * _maxval, int * _minidx, int * _maxidx)#800",1,856,1086,86,14,0,14,646762,0,915,915,0.0,915,0.0,915,0.0,915,0.0
persistence_types.MUT56.cpp,"opencv_core/modules/core/src/persistence_types.cpp#write(class cv::FileStorage & fs, const cv::String & name, const class cv::SparseMat & m)#113",1,1146,1383,137,19,7,12,248440,0,915,915,0.0,915,0.0,915,0.0,915,0.0
glob.MUT40.cpp,"opencv_core/modules/core/src/glob.cpp#glob_rec(const cv::String & directory, const cv::String & wildchart, int & result, _Bool recursive, _Bool includeDirectories, const cv::String & pathPrefix)#267",1,126,1044,182,12,7,5,682600,0,915,915,0.0,915,0.0,915,0.0,915,0.0
matrix_decomp.MUT16.cpp,"opencv_core/modules/core/src/matrix_decomp.cpp#LUImpl(_Tp * A, size_t astep, int m, _Tp * b, size_t bstep, int n, _Tp eps)#37",2,1272,1000,163,20,0,20,478343,0,915,915,0.0,915,0.0,915,0.0,915,0.0
persistence_xml.MUT7.cpp,"opencv_core/modules/core/src/persistence_xml.cpp#XMLEmitter::writeTag(const char * key, int tag_type, const int & attrlist)#47",20,2969,1250,109,20,1,19,247918,109,915,1,1.0,1,1.0,1,0.049090909090909,1,0.049090909090909
matrix_sparse.MUT153.cpp,"opencv_core/modules/core/src/matrix_sparse.cpp#SparseMat::ptr(int i0, _Bool createMissing, size_t * hashval)#473",1,269,1238,186,20,2,18,206300,2,915,1,1.0,1,1.0,1,0.0350877192982456,1,0.0350877192982456
persistence.MUT1044.cpp,opencv_core/modules/core/src/persistence.cpp#FileNode::isMap(int flags)#2231,31,2065,1299,177,20,0,20,287200,143,915,1,1.0,1,1.0,1,0.0383597883597883,1,0.0383597883597883
persistence_types.MUT109.cpp,"opencv_core/modules/core/src/persistence_types.cpp#read(const class cv::FileNode & node, int & keypoints)#253",4,959,1223,129,12,0,12,41102,14,915,1,1.0,1,1.0,1,0.0717948717948717,1,0.0717948717948717
persistence_base64_encoding.MUT156.cpp,opencv_core/modules/core/src/persistence_base64_encoding.cpp#RawDataToBinaryConvertor::make_to_binary_funcs(const std::string & dt)#357,6,2390,1256,169,20,1,19,178487,0,915,915,0.0,915,0.0,915,0.0,915,0.0
rand.MUT336.cpp,opencv_core/modules/core/src/rand.cpp#RNG_MT19937::next()#862,1,133,1144,181,20,0,20,625848,0,915,915,0.0,915,0.0,915,0.0,915,0.0
matrix_expressions.MUT365.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#MatOp_Bin::assign(const class cv::MatExpr & e, class cv::Mat & m, int _type)#1434",1,802,1052,174,20,0,20,673935,0,915,915,0.0,915,0.0,915,0.0,915,0.0
matrix_expressions.MUT486.cpp,"opencv_core/modules/core/src/matrix_expressions.cpp#Mat::mul(cv::InputArray m, double scale)#1742",1,1010,976,228,20,7,13,483964,0,915,915,0.0,915,0.0,915,0.0,915,0.0
persistence.MUT678.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::convertToCollection(int type, class cv::FileNode & node)#1427",9,2747,1348,171,20,2,18,325643,21,915,1,1.0,1,1.0,1,0.0215311004784688,1,0.0215311004784688
merge.dispatch.MUT39.cpp,"opencv_core/modules/core/src/merge.dispatch.cpp#merge(const class cv::Mat * mv, size_t n, cv::OutputArray _dst)#158",2,473,1089,53,20,4,16,1164535,2,915,1,1.0,1,1.0,1,0.0392156862745098,1,0.0392156862745098
dxt.MUT135.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#388",3,1490,1344,128,20,4,16,358357,63,915,1,0.7745966692414834,915,0.0,1,0.0235401681162119,914,0.0
dxt.MUT1143.cpp,"opencv_core/modules/core/src/dxt.cpp#OcvDftBasicImpl::init(int len, int count, int depth, int flags, _Bool * needBuffer)#3236",3,1288,1265,152,20,0,20,456915,74,915,1,1.0,1,1.0,1,0.0212811524385643,2,0.0101587301587301
dxt.MUT113.cpp,"opencv_core/modules/core/src/dxt.cpp#DFTInit(int n0, int nf, const int * factors, int * itab, int elem_size, void * _wave, int inv_itab)#346",3,1520,1333,135,20,3,17,393866,59,915,1,0.5773502691896258,915,0.0,1,0.0331933470645475,915,0.0
persistence_json.MUT291.cpp,"opencv_core/modules/core/src/persistence_json.cpp#JSONParser::parseValue(char * ptr, class cv::FileNode & node)#605",11,3245,1205,124,13,0,13,162580,80,915,1,1.0,1,1.0,1,0.0582010582010582,1,0.0582010582010582
persistence.MUT689.cpp,"opencv_core/modules/core/src/persistence.cpp#Impl::convertToCollection(int type, class cv::FileNode & node)#1445",37,2627,1201,131,20,0,20,286859,259,915,1,1.0,1,1.0,1,0.0467032967032967,1,0.0467032967032967
dxt.MUT204.cpp,"opencv_core/modules/core/src/dxt.cpp#DFT_R5::operator()(Complex<T> * dst, const int c_n, const int n, const int dw0, const Complex<T> * wave)#522",3,1590,1357,166,11,0,11,364470,30,915,1,1.0,1,1.0,1,0.0271646859083191,3,0.0080645161290322
umatrix.MUT189.cpp,"opencv_core/modules/core/src/umatrix.cpp#setSize(class cv::UMat & m, int _dims, const int * _sz, const size_t * _steps, _Bool autoSteps)#529",2143,927,1067,75,20,0,20,269958,84,915,1,0.0916484590013975,1,0.0916484590013975,1,0.019047619047619,1,0.019047619047619
split.dispatch.MUT28.cpp,"opencv_core/modules/core/src/split.dispatch.cpp#split(const class cv::Mat & src, class cv::Mat * mv)#144",2,1479,925,178,20,2,18,419498,8,915,1,1.0,1,1.0,1,0.0467836257309941,1,0.0467836257309941
matrix.MUT376.cpp,opencv_core/modules/core/src/matrix.cpp#Mat::diag(int d)#921,223,1698,957,205,20,1,19,274620,5572,915,1,0.9131606949816224,2,0.8601803961387084,1,0.0114672746229547,4,0.0014803516956755
umatrix.MUT368.cpp,"opencv_core/modules/core/src/umatrix.cpp#UMat::adjustROI(int dtop, int dbottom, int dleft, int dright)#935",196,705,1281,109,20,0,20,1062222,1064,915,1,1.0,1,1.0,1,0.0463223787167449,1,0.0463223787167449
